datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,day,hour,month,year
2012-06-27 02:00:00,3,0,1,1,22.96,26.515,49,8.9981,27,2,6,2012
2012-06-27 03:00:00,3,0,1,1,23.78,27.275,46,6.0032,27,3,6,2012
2012-06-27 04:00:00,3,0,1,1,24.6,31.06,40,16.9979,27,4,6,2012
2012-06-27 05:00:00,3,0,1,1,24.6,31.06,43,19.0012,27,5,6,2012
2012-06-27 06:00:00,3,0,1,1,23.78,27.275,46,19.0012,27,6,6,2012
2012-06-27 07:00:00,3,0,1,1,24.6,31.06,43,23.9994,27,7,6,2012
2012-06-27 08:00:00,3,0,1,1,25.42,31.06,43,22.0028,27,8,6,2012
2012-06-27 09:00:00,3,0,1,1,27.06,31.06,41,23.9994,27,9,6,2012
2012-06-27 10:00:00,3,0,1,1,28.7,31.82,37,16.9979,27,10,6,2012
2012-06-27 11:00:00,3,0,1,1,30.34,32.575,30,22.0028,27,11,6,2012
2012-06-27 12:00:00,3,0,1,1,31.16,33.335,29,19.9995,27,12,6,2012
2012-06-27 13:00:00,3,0,1,1,32.8,34.85,27,22.0028,27,13,6,2012
2012-06-27 14:00:00,3,0,1,1,32.8,34.09,24,23.9994,27,14,6,2012
2012-06-27 15:00:00,3,0,1,1,32.8,34.85,26,31.0009,27,15,6,2012
2012-06-27 16:00:00,3,0,1,1,33.62,34.85,24,30.0026,27,16,6,2012
2012-06-27 17:00:00,3,0,1,1,33.62,34.85,24,26.0027,27,17,6,2012
2012-06-27 18:00:00,3,0,1,1,32.8,34.85,27,22.0028,27,18,6,2012
2012-06-27 19:00:00,3,0,1,1,31.98,34.09,29,22.0028,27,19,6,2012
2012-06-27 20:00:00,3,0,1,1,31.16,33.335,31,12.998,27,20,6,2012
2012-06-27 21:00:00,3,0,1,1,30.34,32.575,35,8.9981,27,21,6,2012
2012-06-27 22:00:00,3,0,1,1,29.52,32.575,39,6.0032,27,22,6,2012
2012-06-27 23:00:00,3,0,1,1,27.88,31.82,47,8.9981,27,23,6,2012
2012-06-28 00:00:00,3,0,1,1,27.06,31.06,50,7.0015,28,0,6,2012
2012-06-28 01:00:00,3,0,1,1,27.06,31.06,54,0.0,28,1,6,2012
2012-06-28 02:00:00,3,0,1,1,27.06,31.06,50,6.0032,28,2,6,2012
2012-06-28 03:00:00,3,0,1,1,27.06,31.06,50,6.0032,28,3,6,2012
2012-06-28 04:00:00,3,0,1,1,25.42,30.305,61,7.0015,28,4,6,2012
2012-06-28 05:00:00,3,0,1,1,25.42,31.06,57,6.0032,28,5,6,2012
2012-06-28 06:00:00,3,0,1,1,25.42,31.06,57,6.0032,28,6,6,2012
2012-06-28 07:00:00,3,0,1,1,25.42,30.305,61,7.0015,28,7,6,2012
2012-06-28 08:00:00,3,0,1,1,27.06,31.06,50,8.9981,28,8,6,2012
2012-06-28 09:00:00,3,0,1,1,28.7,32.575,54,11.0014,28,9,6,2012
2012-06-28 10:00:00,3,0,1,1,30.34,33.335,48,12.998,28,10,6,2012
2012-06-28 11:00:00,3,0,1,1,32.8,34.85,31,12.998,28,11,6,2012
2012-06-28 12:00:00,3,0,1,1,34.44,35.605,26,19.0012,28,12,6,2012
2012-06-28 13:00:00,3,0,1,1,35.26,37.12,26,15.0013,28,13,6,2012
2012-06-28 14:00:00,3,0,1,1,35.26,36.365,25,22.0028,28,14,6,2012
2012-06-28 15:00:00,3,0,1,1,35.26,36.365,25,22.0028,28,15,6,2012
2012-06-28 16:00:00,3,0,1,1,36.08,37.12,23,12.998,28,16,6,2012
2012-06-28 17:00:00,3,0,1,1,36.08,37.12,22,12.998,28,17,6,2012
2012-06-28 18:00:00,3,0,1,1,35.26,36.365,25,15.0013,28,18,6,2012
2012-06-28 19:00:00,3,0,1,1,34.44,36.365,30,19.9995,28,19,6,2012
2012-06-28 20:00:00,3,0,1,1,33.62,36.365,34,12.998,28,20,6,2012
2012-06-28 21:00:00,3,0,1,1,31.16,34.85,55,12.998,28,21,6,2012
2012-06-28 22:00:00,3,0,1,1,31.16,34.85,52,11.0014,28,22,6,2012
2012-06-28 23:00:00,3,0,1,1,30.34,33.335,48,8.9981,28,23,6,2012
2012-06-29 00:00:00,3,0,1,1,30.34,33.335,48,8.9981,29,0,6,2012
2012-06-29 01:00:00,3,0,1,1,30.34,33.335,51,11.0014,29,1,6,2012
2012-06-29 02:00:00,3,0,1,1,29.52,33.335,58,12.998,29,2,6,2012
2012-06-29 03:00:00,3,0,1,1,29.52,33.335,58,12.998,29,3,6,2012
2012-06-29 04:00:00,3,0,1,1,28.7,32.575,65,11.0014,29,4,6,2012
2012-06-29 05:00:00,3,0,1,1,28.7,32.575,61,7.0015,29,5,6,2012
2012-06-29 06:00:00,3,0,1,2,28.7,32.575,61,11.0014,29,6,6,2012
2012-06-29 07:00:00,3,0,1,1,28.7,32.575,61,7.0015,29,7,6,2012
2012-06-29 08:00:00,3,0,1,2,30.34,34.09,55,7.0015,29,8,6,2012
2012-06-29 09:00:00,3,0,1,1,31.16,34.85,55,11.0014,29,9,6,2012
2012-06-29 10:00:00,3,0,1,1,36.9,41.665,39,19.9995,29,10,6,2012
2012-06-29 11:00:00,3,0,1,2,36.9,42.425,42,19.0012,29,11,6,2012
2012-06-29 12:00:00,3,0,1,2,37.72,43.94,40,16.9979,29,12,6,2012
2012-06-29 13:00:00,3,0,1,1,38.54,43.94,38,12.998,29,13,6,2012
2012-06-29 14:00:00,3,0,1,1,39.36,45.455,36,15.0013,29,14,6,2012
2012-06-29 15:00:00,3,0,1,1,39.36,45.455,36,0.0,29,15,6,2012
2012-06-29 16:00:00,3,0,1,1,39.36,45.455,36,0.0,29,16,6,2012
2012-06-29 17:00:00,3,0,1,1,40.18,46.21,34,12.998,29,17,6,2012
2012-06-29 18:00:00,3,0,1,1,39.36,43.18,31,0.0,29,18,6,2012
2012-06-29 19:00:00,3,0,1,1,36.9,43.94,47,12.998,29,19,6,2012
2012-06-29 20:00:00,3,0,1,1,37.72,44.695,42,16.9979,29,20,6,2012
2012-06-29 21:00:00,3,0,1,2,35.26,41.665,53,12.998,29,21,6,2012
2012-06-29 22:00:00,3,0,1,3,33.62,41.665,63,12.998,29,22,6,2012
2012-06-29 23:00:00,3,0,1,3,33.62,41.665,63,12.998,29,23,6,2012
2012-06-30 00:00:00,3,0,0,3,26.24,28.79,89,11.0014,30,0,6,2012
2012-06-30 01:00:00,3,0,0,3,26.24,28.79,89,15.0013,30,1,6,2012
2012-06-30 02:00:00,3,0,0,2,26.24,28.79,89,0.0,30,2,6,2012
2012-06-30 03:00:00,3,0,0,2,26.24,28.79,89,0.0,30,3,6,2012
2012-06-30 04:00:00,3,0,0,2,25.42,27.275,94,0.0,30,4,6,2012
2012-06-30 05:00:00,3,0,0,1,26.24,28.79,89,11.0014,30,5,6,2012
2012-06-30 06:00:00,3,0,0,1,26.24,28.79,89,11.0014,30,6,6,2012
2012-06-30 07:00:00,3,0,0,1,26.24,28.79,89,11.0014,30,7,6,2012
2012-06-30 08:00:00,3,0,0,1,26.24,28.79,89,11.0014,30,8,6,2012
2012-06-30 09:00:00,3,0,0,1,26.24,28.79,89,11.0014,30,9,6,2012
2012-06-30 10:00:00,3,0,0,1,36.08,38.635,30,16.9979,30,10,6,2012
2012-06-30 11:00:00,3,0,0,1,36.08,38.635,30,16.9979,30,11,6,2012
2012-06-30 12:00:00,3,0,0,1,36.08,38.635,30,16.9979,30,12,6,2012
2012-06-30 13:00:00,3,0,0,1,36.08,38.635,30,16.9979,30,13,6,2012
2012-06-30 14:00:00,3,0,0,1,36.08,38.635,30,16.9979,30,14,6,2012
2012-06-30 15:00:00,3,0,0,1,36.08,38.635,30,16.9979,30,15,6,2012
2012-06-30 16:00:00,3,0,0,1,36.9,39.395,29,11.0014,30,16,6,2012
2012-06-30 17:00:00,3,0,0,1,36.08,38.635,32,8.9981,30,17,6,2012
2012-06-30 18:00:00,3,0,0,1,36.08,39.395,35,0.0,30,18,6,2012
2012-06-30 19:00:00,3,0,0,1,34.44,37.88,44,16.9979,30,19,6,2012
2012-06-30 20:00:00,3,0,0,1,33.62,38.635,52,11.0014,30,20,6,2012
2012-06-30 21:00:00,3,0,0,1,33.62,38.635,52,11.0014,30,21,6,2012
2012-06-30 22:00:00,3,0,0,1,31.98,37.12,62,11.0014,30,22,6,2012
2012-06-30 23:00:00,3,0,0,1,31.98,37.12,62,6.0032,30,23,6,2012
2012-07-20 00:00:00,3,0,1,3,27.06,29.545,89,6.0032,20,0,7,2012
2012-07-20 01:00:00,3,0,1,1,27.06,29.545,89,8.9981,20,1,7,2012
2012-07-20 02:00:00,3,0,1,2,27.06,29.545,89,6.0032,20,2,7,2012
2012-07-20 03:00:00,3,0,1,2,27.06,29.545,89,7.0015,20,3,7,2012
2012-07-20 04:00:00,3,0,1,2,27.06,29.545,89,11.0014,20,4,7,2012
2012-07-20 05:00:00,3,0,1,2,27.06,29.545,89,8.9981,20,5,7,2012
2012-07-20 06:00:00,3,0,1,2,27.06,29.545,89,11.0014,20,6,7,2012
2012-07-20 07:00:00,3,0,1,2,27.06,29.545,89,12.998,20,7,7,2012
2012-07-20 08:00:00,3,0,1,2,27.88,31.82,83,11.0014,20,8,7,2012
2012-07-20 09:00:00,3,0,1,2,28.7,33.335,79,8.9981,20,9,7,2012
2012-07-20 10:00:00,3,0,1,2,28.7,33.335,79,11.0014,20,10,7,2012
2012-07-20 11:00:00,3,0,1,3,29.52,34.85,74,12.998,20,11,7,2012
2012-07-20 12:00:00,3,0,1,3,27.88,31.82,83,11.0014,20,12,7,2012
2012-07-20 13:00:00,3,0,1,3,27.88,31.82,83,7.0015,20,13,7,2012
2012-07-20 14:00:00,3,0,1,3,28.7,33.335,84,11.0014,20,14,7,2012
2012-07-20 15:00:00,3,0,1,2,28.7,33.335,84,19.9995,20,15,7,2012
2012-07-20 16:00:00,3,0,1,2,27.88,31.82,83,22.0028,20,16,7,2012
2012-07-20 17:00:00,3,0,1,2,27.06,29.545,89,27.9993,20,17,7,2012
2012-07-20 18:00:00,3,0,1,2,27.06,30.305,78,22.0028,20,18,7,2012
2012-07-20 19:00:00,3,0,1,2,26.24,28.79,83,19.0012,20,19,7,2012
2012-07-20 20:00:00,3,0,1,3,26.24,28.79,83,26.0027,20,20,7,2012
2012-07-20 21:00:00,3,0,1,3,25.42,28.79,83,22.0028,20,21,7,2012
2012-07-20 22:00:00,3,0,1,2,25.42,28.79,83,12.998,20,22,7,2012
2012-07-20 23:00:00,3,0,1,2,25.42,28.79,83,19.0012,20,23,7,2012
2012-07-21 00:00:00,3,0,0,3,25.42,28.79,83,19.0012,21,0,7,2012
2012-07-21 01:00:00,3,0,0,2,25.42,28.79,83,16.9979,21,1,7,2012
2012-07-21 02:00:00,3,0,0,3,24.6,27.275,88,19.0012,21,2,7,2012
2012-07-21 03:00:00,3,0,0,3,24.6,27.275,88,16.9979,21,3,7,2012
2012-07-21 04:00:00,3,0,0,3,23.78,27.275,88,19.0012,21,4,7,2012
2012-07-21 05:00:00,3,0,0,3,23.78,27.275,88,16.9979,21,5,7,2012
2012-07-21 06:00:00,3,0,0,3,23.78,27.275,88,16.9979,21,6,7,2012
2012-07-21 07:00:00,3,0,0,2,23.78,27.275,88,16.9979,21,7,7,2012
2012-07-21 08:00:00,3,0,0,2,23.78,27.275,83,16.9979,21,8,7,2012
2012-07-21 09:00:00,3,0,0,2,23.78,27.275,83,12.998,21,9,7,2012
2012-07-21 10:00:00,3,0,0,3,23.78,27.275,88,16.9979,21,10,7,2012
2012-07-21 11:00:00,3,0,0,2,24.6,28.03,83,16.9979,21,11,7,2012
2012-07-21 12:00:00,3,0,0,3,24.6,28.03,83,15.0013,21,12,7,2012
2012-07-21 13:00:00,3,0,0,3,24.6,28.03,83,11.0014,21,13,7,2012
2012-07-21 14:00:00,3,0,0,2,24.6,27.275,88,16.9979,21,14,7,2012
2012-07-21 15:00:00,3,0,0,3,24.6,27.275,88,16.9979,21,15,7,2012
2012-07-21 16:00:00,3,0,0,3,24.6,27.275,88,12.998,21,16,7,2012
2012-07-21 17:00:00,3,0,0,3,24.6,27.275,88,11.0014,21,17,7,2012
2012-07-21 18:00:00,3,0,0,2,24.6,27.275,88,12.998,21,18,7,2012
2012-07-21 19:00:00,3,0,0,2,24.6,27.275,88,11.0014,21,19,7,2012
2012-07-21 20:00:00,3,0,0,3,24.6,27.275,88,11.0014,21,20,7,2012
2012-07-21 21:00:00,3,0,0,2,24.6,27.275,88,11.0014,21,21,7,2012
2012-07-21 22:00:00,3,0,0,2,24.6,27.275,88,7.0015,21,22,7,2012
2012-07-21 23:00:00,3,0,0,2,24.6,27.275,88,0.0,21,23,7,2012
2012-07-22 00:00:00,3,0,0,2,24.6,27.275,88,7.0015,22,0,7,2012
2012-07-22 01:00:00,3,0,0,2,24.6,27.275,88,11.0014,22,1,7,2012
2012-07-22 02:00:00,3,0,0,2,24.6,27.275,88,7.0015,22,2,7,2012
2012-07-22 03:00:00,3,0,0,2,24.6,27.275,88,7.0015,22,3,7,2012
2012-07-22 04:00:00,3,0,0,1,24.6,27.275,88,0.0,22,4,7,2012
2012-07-22 05:00:00,3,0,0,1,24.6,27.275,88,0.0,22,5,7,2012
2012-07-22 06:00:00,3,0,0,2,25.42,28.79,83,6.0032,22,6,7,2012
2012-07-22 07:00:00,3,0,0,2,25.42,28.79,83,0.0,22,7,7,2012
2012-07-22 08:00:00,3,0,0,2,26.24,29.545,78,0.0,22,8,7,2012
2012-07-22 09:00:00,3,0,0,2,27.06,31.06,69,0.0,22,9,7,2012
2012-07-22 10:00:00,3,0,0,2,27.06,31.06,74,0.0,22,10,7,2012
2012-07-22 11:00:00,3,0,0,2,27.06,31.06,74,0.0,22,11,7,2012
2012-07-22 12:00:00,3,0,0,2,28.7,32.575,70,7.0015,22,12,7,2012
2012-07-22 13:00:00,3,0,0,2,28.7,32.575,65,6.0032,22,13,7,2012
2012-07-22 14:00:00,3,0,0,1,29.52,34.09,66,7.0015,22,14,7,2012
2012-07-22 15:00:00,3,0,0,1,29.52,34.09,66,7.0015,22,15,7,2012
2012-07-22 16:00:00,3,0,0,1,30.34,34.85,66,7.0015,22,16,7,2012
2012-07-22 17:00:00,3,0,0,1,30.34,34.85,66,15.0013,22,17,7,2012
2012-07-22 18:00:00,3,0,0,1,30.34,34.85,66,11.0014,22,18,7,2012
2012-07-22 19:00:00,3,0,0,1,29.52,34.09,70,11.0014,22,19,7,2012
2012-07-22 20:00:00,3,0,0,1,28.7,33.335,74,11.0014,22,20,7,2012
2012-07-22 21:00:00,3,0,0,1,28.7,33.335,79,7.0015,22,21,7,2012
2012-07-22 22:00:00,3,0,0,1,28.7,33.335,74,12.998,22,22,7,2012
2012-07-22 23:00:00,3,0,0,1,27.88,31.82,79,11.0014,22,23,7,2012
2012-07-23 00:00:00,3,0,1,1,27.06,29.545,89,6.0032,23,0,7,2012
2012-07-23 01:00:00,3,0,1,1,27.06,29.545,89,12.998,23,1,7,2012
2012-07-23 02:00:00,3,0,1,2,27.06,29.545,94,6.0032,23,2,7,2012
2012-07-23 03:00:00,3,0,1,2,27.06,29.545,94,6.0032,23,3,7,2012
2012-07-23 04:00:00,3,0,1,2,27.06,29.545,94,8.9981,23,4,7,2012
2012-07-23 05:00:00,3,0,1,2,27.06,29.545,94,8.9981,23,5,7,2012
2012-07-23 06:00:00,3,0,1,2,27.88,31.82,89,6.0032,23,6,7,2012
2012-07-23 07:00:00,3,0,1,1,28.7,33.335,84,8.9981,23,7,7,2012
2012-07-23 08:00:00,3,0,1,1,29.52,34.85,79,7.0015,23,8,7,2012
2012-07-23 09:00:00,3,0,1,2,30.34,35.605,74,8.9981,23,9,7,2012
2012-07-23 10:00:00,3,0,1,2,31.98,37.12,62,0.0,23,10,7,2012
2012-07-23 11:00:00,3,0,1,2,32.8,37.12,52,11.0014,23,11,7,2012
2012-07-23 12:00:00,3,0,1,2,32.8,37.12,52,11.0014,23,12,7,2012
2012-07-23 13:00:00,3,0,1,2,32.8,37.12,52,7.0015,23,13,7,2012
2012-07-23 14:00:00,3,0,1,2,31.98,37.12,59,11.0014,23,14,7,2012
2012-07-23 15:00:00,3,0,1,1,32.8,37.88,55,12.998,23,15,7,2012
2012-07-23 16:00:00,3,0,1,1,33.62,38.635,52,8.9981,23,16,7,2012
2012-07-23 17:00:00,3,0,1,1,33.62,38.635,52,8.9981,23,17,7,2012
2012-07-23 18:00:00,3,0,1,1,33.62,37.88,46,7.0015,23,18,7,2012
2012-07-23 19:00:00,3,0,1,1,32.8,37.12,52,16.9979,23,19,7,2012
2012-07-23 20:00:00,3,0,1,1,31.16,35.605,62,11.0014,23,20,7,2012
2012-07-23 21:00:00,3,0,1,1,31.16,35.605,62,12.998,23,21,7,2012
2012-07-23 22:00:00,3,0,1,1,30.34,34.09,62,12.998,23,22,7,2012
2012-07-23 23:00:00,3,0,1,1,29.52,34.09,66,11.0014,23,23,7,2012
2012-07-24 00:00:00,3,0,1,1,28.7,33.335,74,8.9981,24,0,7,2012
2012-07-24 01:00:00,3,0,1,1,27.88,31.82,79,11.0014,24,1,7,2012
2012-07-24 02:00:00,3,0,1,1,27.06,30.305,83,11.0014,24,2,7,2012
2012-07-24 03:00:00,3,0,1,1,27.06,30.305,83,11.0014,24,3,7,2012
2012-07-24 04:00:00,3,0,1,1,27.06,30.305,83,6.0032,24,4,7,2012
2012-07-24 05:00:00,3,0,1,1,27.06,30.305,83,7.0015,24,5,7,2012
2012-07-24 06:00:00,3,0,1,1,27.06,30.305,83,8.9981,24,6,7,2012
2012-07-24 07:00:00,3,0,1,1,28.7,33.335,74,11.0014,24,7,7,2012
2012-07-24 08:00:00,3,0,1,1,30.34,34.85,70,12.998,24,8,7,2012
2012-07-24 09:00:00,3,0,1,1,34.44,40.15,53,0.0,24,9,7,2012
2012-07-24 10:00:00,3,0,1,1,33.62,39.395,56,19.9995,24,10,7,2012
2012-07-24 11:00:00,3,0,1,2,34.44,40.15,53,22.0028,24,11,7,2012
2012-07-24 12:00:00,3,0,1,2,33.62,39.395,56,15.0013,24,12,7,2012
2012-07-24 13:00:00,3,0,1,2,34.44,40.15,53,19.9995,24,13,7,2012
2012-07-24 14:00:00,3,0,1,2,34.44,40.15,53,15.0013,24,14,7,2012
2012-07-24 15:00:00,3,0,1,1,33.62,38.635,49,19.9995,24,15,7,2012
2012-07-24 16:00:00,3,0,1,1,32.8,37.88,55,19.9995,24,16,7,2012
2012-07-24 17:00:00,3,0,1,1,32.8,37.12,52,22.0028,24,17,7,2012
2012-07-24 18:00:00,3,0,1,1,31.16,35.605,62,22.0028,24,18,7,2012
2012-07-24 19:00:00,3,0,1,1,31.16,35.605,62,11.0014,24,19,7,2012
2012-07-24 20:00:00,3,0,1,1,30.34,34.85,66,11.0014,24,20,7,2012
2012-07-24 21:00:00,3,0,1,1,30.34,34.85,66,15.0013,24,21,7,2012
2012-07-24 22:00:00,3,0,1,1,30.34,34.85,66,16.9979,24,22,7,2012
2012-07-24 23:00:00,3,0,1,1,30.34,34.09,58,22.0028,24,23,7,2012
2012-07-25 00:00:00,3,0,1,1,29.52,33.335,58,19.9995,25,0,7,2012
2012-07-25 01:00:00,3,0,1,1,28.7,32.575,58,12.998,25,1,7,2012
2012-07-25 02:00:00,3,0,1,1,27.88,31.82,61,15.0013,25,2,7,2012
2012-07-25 03:00:00,3,0,1,1,27.06,31.06,65,15.0013,25,3,7,2012
2012-07-25 04:00:00,3,0,1,1,26.24,30.305,65,15.0013,25,4,7,2012
2012-07-25 05:00:00,3,0,1,1,26.24,30.305,65,11.0014,25,5,7,2012
2012-07-25 06:00:00,3,0,1,1,26.24,30.305,65,12.998,25,6,7,2012
2012-07-25 07:00:00,3,0,1,1,27.06,31.06,50,22.0028,25,7,7,2012
2012-07-25 08:00:00,3,0,1,1,28.7,31.82,42,16.9979,25,8,7,2012
2012-07-25 09:00:00,3,0,1,1,29.52,32.575,37,19.9995,25,9,7,2012
2012-07-25 10:00:00,3,0,1,1,30.34,32.575,37,0.0,25,10,7,2012
2012-07-25 11:00:00,3,0,1,1,31.16,33.335,33,0.0,25,11,7,2012
2012-07-25 12:00:00,3,0,1,1,31.16,33.335,33,0.0,25,12,7,2012
2012-07-25 13:00:00,3,0,1,1,31.98,34.09,31,11.0014,25,13,7,2012
2012-07-25 14:00:00,3,0,1,1,32.8,34.85,29,8.9981,25,14,7,2012
2012-07-25 15:00:00,3,0,1,1,31.98,34.09,31,6.0032,25,15,7,2012
2012-07-25 16:00:00,3,0,1,1,32.8,34.85,29,11.0014,25,16,7,2012
2012-07-25 17:00:00,3,0,1,1,32.8,34.85,31,0.0,25,17,7,2012
2012-07-25 18:00:00,3,0,1,1,32.8,34.85,27,8.9981,25,18,7,2012
2012-07-25 19:00:00,3,0,1,1,31.16,33.335,33,8.9981,25,19,7,2012
2012-07-25 20:00:00,3,0,1,1,30.34,32.575,40,11.0014,25,20,7,2012
2012-07-25 21:00:00,3,0,1,1,29.52,32.575,45,8.9981,25,21,7,2012
2012-07-25 22:00:00,3,0,1,1,28.7,32.575,58,8.9981,25,22,7,2012
2012-07-25 23:00:00,3,0,1,1,27.88,31.82,57,19.9995,25,23,7,2012
2012-07-26 00:00:00,3,0,1,1,27.06,31.06,65,12.998,26,0,7,2012
2012-07-26 01:00:00,3,0,1,1,27.06,31.06,65,15.0013,26,1,7,2012
2012-07-26 02:00:00,3,0,1,1,27.06,31.06,69,16.9979,26,2,7,2012
2012-07-26 03:00:00,3,0,1,1,27.06,31.06,69,15.0013,26,3,7,2012
2012-07-26 04:00:00,3,0,1,1,27.06,31.06,74,12.998,26,4,7,2012
2012-07-26 05:00:00,3,0,1,1,27.06,31.06,74,12.998,26,5,7,2012
2012-07-26 06:00:00,3,0,1,1,27.06,30.305,78,16.9979,26,6,7,2012
2012-07-26 07:00:00,3,0,1,1,28.7,33.335,74,16.9979,26,7,7,2012
2012-07-26 08:00:00,3,0,1,2,28.7,33.335,74,16.9979,26,8,7,2012
2012-07-26 09:00:00,3,0,1,2,29.52,34.09,70,8.9981,26,9,7,2012
2012-07-26 10:00:00,3,0,1,1,30.34,34.85,70,15.0013,26,10,7,2012
2012-07-26 11:00:00,3,0,1,1,32.8,40.15,66,15.0013,26,11,7,2012
2012-07-26 12:00:00,3,0,1,1,34.44,40.91,56,16.9979,26,12,7,2012
2012-07-26 13:00:00,3,0,1,1,35.26,41.665,53,19.9995,26,13,7,2012
2012-07-26 14:00:00,3,0,1,1,36.9,43.94,47,16.9979,26,14,7,2012
2012-07-26 15:00:00,3,0,1,1,37.72,44.695,42,19.9995,26,15,7,2012
2012-07-26 16:00:00,3,0,1,1,38.54,43.94,38,26.0027,26,16,7,2012
2012-07-26 17:00:00,3,0,1,1,36.9,43.18,45,27.9993,26,17,7,2012
2012-07-26 18:00:00,3,0,1,1,37.72,43.94,40,23.9994,26,18,7,2012
2012-07-26 19:00:00,3,0,1,1,36.9,43.18,45,22.0028,26,19,7,2012
2012-07-26 20:00:00,3,0,1,1,35.26,40.91,50,16.9979,26,20,7,2012
2012-07-26 21:00:00,3,0,1,1,32.8,37.12,49,40.9973,26,21,7,2012
2012-07-26 22:00:00,3,0,1,1,32.8,37.12,49,40.9973,26,22,7,2012
2012-07-26 23:00:00,3,0,1,1,29.52,34.09,70,8.9981,26,23,7,2012
2012-07-27 00:00:00,3,0,1,1,29.52,34.09,70,0.0,27,0,7,2012
2012-07-27 01:00:00,3,0,1,1,29.52,34.09,70,7.0015,27,1,7,2012
2012-07-27 02:00:00,3,0,1,1,28.7,33.335,79,8.9981,27,2,7,2012
2012-07-27 03:00:00,3,0,1,1,28.7,33.335,74,11.0014,27,3,7,2012
2012-07-27 04:00:00,3,0,1,1,28.7,33.335,79,0.0,27,4,7,2012
2012-07-27 05:00:00,3,0,1,1,28.7,33.335,84,0.0,27,5,7,2012
2012-07-27 06:00:00,3,0,1,1,28.7,33.335,79,0.0,27,6,7,2012
2012-07-27 07:00:00,3,0,1,1,29.52,34.09,70,12.998,27,7,7,2012
2012-07-27 08:00:00,3,0,1,1,31.16,36.365,66,6.0032,27,8,7,2012
2012-07-27 09:00:00,3,0,1,1,33.62,38.635,49,19.0012,27,9,7,2012
2012-07-27 10:00:00,3,0,1,1,34.44,38.635,47,0.0,27,10,7,2012
2012-07-27 11:00:00,3,0,1,1,34.44,38.635,47,22.0028,27,11,7,2012
2012-07-27 12:00:00,3,0,1,1,34.44,39.395,49,23.9994,27,12,7,2012
2012-07-27 13:00:00,3,0,1,1,34.44,38.635,47,19.0012,27,13,7,2012
2012-07-27 14:00:00,3,0,1,1,35.26,40.15,47,19.9995,27,14,7,2012
2012-07-27 15:00:00,3,0,1,1,35.26,39.395,41,15.0013,27,15,7,2012
2012-07-27 16:00:00,3,0,1,1,34.44,38.635,47,15.0013,27,16,7,2012
2012-07-27 17:00:00,3,0,1,1,35.26,39.395,41,19.0012,27,17,7,2012
2012-07-27 18:00:00,3,0,1,1,33.62,37.88,46,11.0014,27,18,7,2012
2012-07-27 19:00:00,3,0,1,1,33.62,38.635,52,12.998,27,19,7,2012
2012-07-27 20:00:00,3,0,1,1,31.98,37.12,59,7.0015,27,20,7,2012
2012-07-27 21:00:00,3,0,1,1,31.98,37.12,59,7.0015,27,21,7,2012
2012-07-27 22:00:00,3,0,1,1,31.98,37.12,59,8.9981,27,22,7,2012
2012-07-27 23:00:00,3,0,1,1,31.16,36.365,66,0.0,27,23,7,2012
2012-07-28 00:00:00,3,0,0,1,30.34,34.09,62,8.9981,28,0,7,2012
2012-07-28 01:00:00,3,0,0,1,29.52,34.09,70,6.0032,28,1,7,2012
2012-07-28 02:00:00,3,0,0,1,29.52,34.09,70,0.0,28,2,7,2012
2012-07-28 03:00:00,3,0,0,1,29.52,34.09,70,0.0,28,3,7,2012
2012-07-28 04:00:00,3,0,0,1,28.7,33.335,79,12.998,28,4,7,2012
2012-07-28 05:00:00,3,0,0,1,27.88,31.82,79,11.0014,28,5,7,2012
2012-07-28 06:00:00,3,0,0,1,28.7,32.575,70,7.0015,28,6,7,2012
2012-07-28 07:00:00,3,0,0,1,29.52,34.09,70,8.9981,28,7,7,2012
2012-07-28 08:00:00,3,0,0,1,30.34,34.85,66,11.0014,28,8,7,2012
2012-07-28 09:00:00,3,0,0,1,31.98,37.12,59,7.0015,28,9,7,2012
2012-07-28 10:00:00,3,0,0,1,33.62,38.635,52,15.0013,28,10,7,2012
2012-07-28 11:00:00,3,0,0,1,34.44,37.12,39,15.0013,28,11,7,2012
2012-07-28 12:00:00,3,0,0,1,34.44,37.88,41,15.0013,28,12,7,2012
2012-07-28 13:00:00,3,0,0,1,35.26,39.395,41,19.0012,28,13,7,2012
2012-07-28 14:00:00,3,0,0,1,35.26,38.635,39,16.9979,28,14,7,2012
2012-07-28 15:00:00,3,0,0,1,36.08,38.635,32,19.0012,28,15,7,2012
2012-07-28 16:00:00,3,0,0,1,35.26,38.635,39,15.0013,28,16,7,2012
2012-07-28 17:00:00,3,0,0,1,33.62,37.88,46,12.998,28,17,7,2012
2012-07-28 18:00:00,3,0,0,1,33.62,37.12,43,19.0012,28,18,7,2012
2012-07-28 19:00:00,3,0,0,1,27.88,31.82,83,0.0,28,19,7,2012
2012-07-28 20:00:00,3,0,0,1,27.06,30.305,83,15.0013,28,20,7,2012
2012-07-28 21:00:00,3,0,0,1,27.06,30.305,78,6.0032,28,21,7,2012
2012-07-28 22:00:00,3,0,0,1,27.06,30.305,78,6.0032,28,22,7,2012
2012-07-28 23:00:00,3,0,0,1,27.06,30.305,83,6.0032,28,23,7,2012
2012-07-29 00:00:00,3,0,0,1,27.06,29.545,89,8.9981,29,0,7,2012
